% time	cellId	IMSI	RNTI	rsrp	sinr
0.859214	1	7	2	9.91472e-15	52.5036
0.859214	1	8	11	1.62061e-14	85.8197
0.859214	1	9	3	7.91028e-16	4.18891
0.859214	1	4	1	1.08817e-14	57.624
0.859214	1	3	15	2.91754e-15	15.4499
0.859214	1	2	10	2.27114e-15	12.0269
0.859214	1	10	9	1.25668e-14	66.5476
0.860214	1	1	16	2.12596e-15	11.2581
0.860214	1	5	4	1.37457e-16	0.727904
0.860214	1	6	12	3.52914e-15	18.6886
0.860214	1	7	2	1.06657e-14	56.4806
0.860214	1	8	11	1.70037e-14	90.0432
0.860214	1	9	3	1.45496e-16	0.770479
0.860214	1	4	1	5.58399e-15	29.5702
0.860214	1	3	15	4.67216e-15	24.7415
0.860214	1	2	10	8.9214e-16	4.72435
0.860214	1	10	9	1.5032e-14	79.6022
0.861214	1	1	16	1.99174e-15	10.5473
0.861214	1	5	4	9.80204e-16	5.19069
0.861214	1	6	12	5.92133e-15	31.3565
0.861214	1	7	2	1.38013e-14	73.0853
0.861214	1	8	11	1.90601e-14	100.933
0.861214	1	9	3	9.81639e-16	5.19829
0.861214	1	4	1	7.65087e-17	0.405154
0.861214	1	3	15	3.35163e-15	17.7486
0.861214	1	2	10	5.73303e-17	0.303594
0.861214	1	10	9	3.75178e-14	198.676
0.862214	1	1	16	8.02995e-16	4.25228
0.862214	1	5	4	1.30981e-15	6.93613
0.862214	1	6	12	8.60511e-15	45.5686
0.862214	1	7	2	1.85195e-14	98.0702
0.862214	1	8	11	1.87197e-14	99.1306
0.862214	1	9	3	2.47347e-15	13.0983
0.862214	1	4	1	5.81257e-15	30.7806
0.862214	1	3	15	8.6809e-16	4.59699
0.862214	1	2	10	7.08553e-16	3.75216
0.862214	1	10	9	5.26627e-14	278.877
0.863214	1	1	16	6.85294e-17	0.362899
0.863214	1	5	4	7.53349e-16	3.98938
0.863214	1	6	12	1.01192e-14	53.5862
0.863214	1	7	2	2.15355e-14	114.042
0.863214	1	8	11	1.31145e-14	69.448
0.863214	1	9	3	4.75556e-15	25.1832
0.863214	1	4	1	2.39086e-14	126.608
0.863214	1	3	15	4.14019e-16	2.19244
0.863214	1	2	10	1.41371e-15	7.48631
0.863214	1	10	9	4.0339e-14	213.616
0.864214	1	1	16	6.19343e-16	3.27974
0.864214	1	5	4	2.13617e-16	1.13121
0.864214	1	6	12	8.64631e-15	45.7867
0.864214	1	7	2	1.94354e-14	102.921
0.864214	1	8	11	5.42177e-15	28.7111
0.864214	1	9	3	8.65641e-15	45.8402
0.864214	1	4	1	4.08745e-14	216.452
0.864214	1	3	15	2.52544e-15	13.3735
0.864214	1	2	10	9.07836e-16	4.80746
0.864214	1	10	9	1.41505e-14	74.9343
0.865214	1	1	16	1.53848e-15	8.14704
0.865214	1	5	4	1.39459e-17	0.0738506
0.865214	1	6	12	5.05162e-15	26.751
0.865214	1	7	2	1.23216e-14	65.2493
0.865214	1	8	11	8.87859e-16	4.70168
0.865214	1	9	3	1.28271e-14	67.9264
0.865214	1	4	1	4.1769e-14	221.189
0.865214	1	3	15	4.85982e-15	25.7353
0.865214	1	2	10	4.40212e-16	2.33115
0.865214	1	10	9	6.01155e-16	3.18343
0.866214	1	1	16	1.56594e-15	8.29248
0.866214	1	5	4	1.74838e-16	0.925858
0.866214	1	6	12	2.07022e-15	10.9629
0.866214	1	7	2	4.35521e-15	23.0631
0.866214	1	8	11	8.57954e-17	0.454332
0.866214	1	9	3	1.39701e-14	73.9792
0.866214	1	4	1	2.63026e-14	139.286
0.866214	1	3	15	5.07588e-15	26.8794
0.866214	1	2	10	1.80395e-15	9.55285
0.866214	1	10	9	4.37641e-15	23.1753
0.867214	1	1	16	7.58808e-16	4.01828
0.867214	1	5	4	1.55294e-15	8.22364
0.867214	1	6	12	9.4424e-16	5.00025
0.867214	1	7	2	2.23783e-16	1.18505
0.867214	1	8	11	1.89071e-16	1.00123
0.867214	1	9	3	1.07946e-14	57.1632
0.867214	1	4	1	8.81375e-15	46.6734
0.867214	1	3	15	3.07501e-15	16.2838
0.867214	1	2	10	4.14089e-15	21.9281
0.867214	1	10	9	8.53325e-15	45.188
0.868214	1	1	16	1.27066e-16	0.672879
0.868214	1	5	4	4.55242e-15	24.1074
0.868214	1	6	12	1.40147e-15	7.42153
0.868214	1	7	2	9.57054e-16	5.0681
0.868214	1	8	11	9.80023e-16	5.18973
0.868214	1	9	3	5.76958e-15	30.5529
0.868214	1	4	1	2.10363e-15	11.1398
0.868214	1	3	15	7.82633e-16	4.14445
0.868214	1	2	10	4.69911e-15	24.8842
0.868214	1	10	9	3.80137e-15	20.1303
0.869214	1	1	16	1.36289e-16	0.721722
0.869214	1	5	4	7.31815e-15	38.7534
0.869214	1	6	12	4.27128e-15	22.6186
0.869214	1	7	2	3.72143e-15	19.7069
0.869214	1	8	11	4.76066e-15	25.2102
0.869214	1	9	3	2.08076e-15	11.0187
0.869214	1	4	1	4.6926e-15	24.8497
0.869214	1	3	15	1.22666e-16	0.649579
0.869214	1	2	10	2.64073e-15	13.984
0.869214	1	10	9	2.56316e-16	1.35733
0.870214	1	1	16	3.5323e-16	1.87054
0.870214	1	5	4	7.21389e-15	38.2013
0.870214	1	6	12	1.04084e-14	55.118
0.870214	1	7	2	5.5613e-15	29.45
0.870214	1	8	11	1.0301e-14	54.5492
0.870214	1	9	3	6.27309e-16	3.32193
0.870214	1	4	1	6.29547e-15	33.3378
0.870214	1	3	15	1.33856e-15	7.08837
0.870214	1	2	10	3.49226e-16	1.84933
0.870214	1	10	9	7.06203e-15	37.3971
0.871214	1	1	16	3.46214e-16	1.83338
0.871214	1	5	4	4.26706e-15	22.5963
0.871214	1	6	12	1.6824e-14	89.0919
0.871214	1	7	2	6.74121e-15	35.6982
0.871214	1	8	11	1.20527e-14	63.8252
0.871214	1	9	3	4.33972e-16	2.29811
0.871214	1	4	1	2.58812e-15	13.7055
0.871214	1	3	15	2.99985e-15	15.8858
0.871214	1	2	10	3.47692e-16	1.84121
0.871214	1	10	9	1.64518e-14	87.1209
0.872214	1	1	16	2.00481e-16	1.06165
0.872214	1	5	4	1.11042e-15	5.88024
0.872214	1	6	12	1.79134e-14	94.8607
0.872214	1	7	2	9.02955e-15	47.8162
0.872214	1	8	11	7.53829e-15	39.9192
0.872214	1	9	3	7.31883e-16	3.8757
0.872214	1	4	1	5.61877e-17	0.297543
0.872214	1	3	15	3.40938e-15	18.0544
0.872214	1	2	10	2.36419e-15	12.5196
0.872214	1	10	9	1.63606e-14	86.6378
0.873214	1	1	16	1.24677e-16	0.660232
0.873214	1	5	4	1.2443e-16	0.658922
0.873214	1	6	12	1.20477e-14	63.7986
0.873214	1	7	2	1.17544e-14	62.2458
0.873214	1	8	11	2.09263e-15	11.0816
0.873214	1	9	3	1.21312e-15	6.42409
0.873214	1	4	1	5.41508e-15	28.6757
0.873214	1	3	15	2.19646e-15	11.6314
0.873214	1	2	10	4.07387e-15	21.5733
0.873214	1	10	9	8.16018e-15	43.2124
0.874214	1	1	16	1.36681e-16	0.723798
0.874214	1	5	4	1.66715e-15	8.82842
0.874214	1	6	12	4.67213e-15	24.7413
0.874214	1	7	2	1.17207e-14	62.0672
0.874214	1	8	11	2.46227e-15	13.039
0.874214	1	9	3	1.52443e-15	8.07266
0.874214	1	4	1	1.51374e-14	80.1602
0.874214	1	3	15	6.2261e-16	3.29704
0.874214	1	2	10	3.92164e-15	20.7672
0.874214	1	10	9	2.12782e-15	11.2679
0.875214	1	1	16	2.20161e-16	1.16587
0.875214	1	5	4	4.74155e-15	25.109
0.875214	1	6	12	2.29542e-15	12.1555
0.875214	1	7	2	7.69763e-15	40.763
0.875214	1	8	11	7.82233e-15	41.4233
0.875214	1	9	3	2.22773e-15	11.797
0.875214	1	4	1	1.91765e-14	101.549
0.875214	1	3	15	4.26837e-16	2.26032
0.875214	1	2	10	2.34382e-15	12.4118
0.875214	1	10	9	1.95974e-15	10.3778
0.876214	1	1	16	3.77971e-16	2.00156
0.876214	1	5	4	7.82722e-15	41.4492
0.876214	1	6	12	5.88915e-15	31.1861
0.876214	1	7	2	2.65171e-15	14.0422
0.876214	1	8	11	1.12315e-14	59.4764
0.876214	1	9	3	5.18319e-15	27.4477
0.876214	1	4	1	1.35447e-14	71.726
0.876214	1	3	15	2.17788e-15	11.533
0.876214	1	2	10	7.36628e-16	3.90083
0.876214	1	10	9	4.10396e-15	21.7326
0.877214	1	1	16	4.64318e-16	2.45881
0.877214	1	5	4	9.47572e-15	50.1789
0.877214	1	6	12	1.13582e-14	60.1475
0.877214	1	7	2	1.89813e-16	1.00516
0.877214	1	8	11	8.97325e-15	47.518
0.877214	1	9	3	1.08116e-14	57.2531
0.877214	1	4	1	5.32098e-15	28.1774
0.877214	1	3	15	4.6207e-15	24.469
0.877214	1	2	10	2.32255e-17	0.122991
0.877214	1	10	9	7.50358e-15	39.7354
0.878214	1	1	16	3.42208e-16	1.81217
0.878214	1	5	4	9.75354e-15	51.6501
0.878214	1	6	12	1.45063e-14	76.8182
0.878214	1	7	2	3.01617e-16	1.59722
0.878214	1	8	11	4.54238e-15	24.0543
0.878214	1	9	3	1.57767e-14	83.546
0.878214	1	4	1	3.89597e-15	20.6312
0.878214	1	3	15	5.87853e-15	31.1299
0.878214	1	2	10	2.03756e-16	1.07899
0.878214	1	10	9	1.27699e-14	67.6233
0.879214	1	1	16	1.96688e-16	1.04157
0.879214	1	5	4	1.08359e-14	57.3818
0.879214	1	6	12	1.39878e-14	74.0729
0.879214	1	7	2	6.55596e-16	3.47172
0.879214	1	8	11	3.00339e-15	15.9045
0.879214	1	9	3	1.58427e-14	83.8951
0.879214	1	4	1	1.03721e-14	54.9255
0.879214	1	3	15	5.13807e-15	27.2088
0.879214	1	2	10	7.40794e-16	3.92289
0.879214	1	10	9	1.48306e-14	78.5357
0.880214	1	1	16	3.138e-16	1.66173
0.880214	1	5	4	1.45846e-14	77.2329
0.880214	1	6	12	1.08005e-14	57.1941
0.880214	1	7	2	5.39568e-16	2.85729
0.880214	1	8	11	4.62149e-15	24.4732
0.880214	1	9	3	1.13187e-14	59.9387
0.880214	1	4	1	1.73608e-14	91.9345
0.880214	1	3	15	3.35816e-15	17.7832
0.880214	1	2	10	1.12762e-15	5.97133
0.880214	1	10	9	8.44535e-15	44.7225
0.881214	1	1	16	5.45773e-16	2.89015
0.881214	1	5	4	1.9565e-14	103.607
0.881214	1	6	12	6.71359e-15	35.552
0.881214	1	7	2	9.13798e-16	4.83904
0.881214	1	8	11	6.03957e-15	31.9827
0.881214	1	9	3	6.73299e-15	35.6547
0.881214	1	4	1	1.80394e-14	95.528
0.881214	1	3	15	1.9816e-15	10.4936
0.881214	1	2	10	1.27327e-15	6.74264
0.881214	1	10	9	5.63503e-16	2.98404
0.882214	1	1	16	4.65644e-16	2.46583
0.882214	1	5	4	2.2042e-14	116.724
0.882214	1	6	12	3.40858e-15	18.0502
0.882214	1	7	2	1.53699e-15	8.13915
0.882214	1	8	11	5.58934e-15	29.5984
0.882214	1	9	3	5.03035e-15	26.6383
0.882214	1	4	1	1.28822e-14	68.2181
0.882214	1	3	15	1.53532e-15	8.13032
0.882214	1	2	10	1.39755e-15	7.40077
0.882214	1	10	9	3.99365e-15	21.1484
0.883214	1	1	16	1.13415e-16	0.600591
0.883214	1	5	4	2.01253e-14	106.574
0.883214	1	6	12	1.91768e-15	10.1551
0.883214	1	7	2	1.11427e-15	5.90062
0.883214	1	8	11	4.57385e-15	24.2209
0.883214	1	9	3	4.81554e-15	25.5008
0.883214	1	4	1	7.23951e-15	38.337
0.883214	1	3	15	1.40448e-15	7.43748
0.883214	1	2	10	1.55377e-15	8.22805
0.883214	1	10	9	1.71283e-14	90.7033
0.884214	1	1	16	6.805e-17	0.36036
0.884214	1	5	4	1.55421e-14	82.3037
0.884214	1	6	12	2.69248e-15	14.2581
0.884214	1	7	2	1.33535e-16	0.707139
0.884214	1	8	11	4.52462e-15	23.9602
0.884214	1	9	3	3.82652e-15	20.2634
0.884214	1	4	1	4.58563e-15	24.2833
0.884214	1	3	15	9.6992e-16	5.13623
0.884214	1	2	10	1.44659e-15	7.66046
0.884214	1	10	9	2.32195e-14	122.96
0.885214	1	1	16	5.62445e-16	2.97844
0.885214	1	5	4	1.12e-14	59.3096
0.885214	1	6	12	5.57746e-15	29.5356
0.885214	1	7	2	9.2466e-16	4.89656
0.885214	1	8	11	5.31522e-15	28.1469
0.885214	1	9	3	2.79785e-15	14.8161
0.885214	1	4	1	4.5432e-15	24.0586
0.885214	1	3	15	5.92472e-16	3.13745
0.885214	1	2	10	8.85668e-16	4.69008
0.885214	1	10	9	1.49598e-14	79.2199
0.886214	1	1	16	1.04284e-15	5.52236
0.886214	1	5	4	8.41012e-15	44.536
0.886214	1	6	12	8.54572e-15	45.254
0.886214	1	7	2	4.00733e-15	21.2209
0.886214	1	8	11	5.38308e-15	28.5062
0.886214	1	9	3	3.13669e-15	16.6104
0.886214	1	4	1	5.8123e-15	30.7792
0.886214	1	3	15	1.17626e-15	6.2289
0.886214	1	2	10	3.65366e-16	1.9348
0.886214	1	10	9	6.18327e-15	32.7437
0.887214	1	1	16	9.50907e-16	5.03555
0.887214	1	5	4	6.83239e-15	36.1811
0.887214	1	6	12	8.00639e-15	42.398
0.887214	1	7	2	6.6853e-15	35.4021
0.887214	1	8	11	3.57039e-15	18.9071
0.887214	1	9	3	3.83392e-15	20.3026
0.887214	1	4	1	8.60889e-15	45.5885
0.887214	1	3	15	2.87946e-15	15.2483
0.887214	1	2	10	6.9857e-16	3.69929
0.887214	1	10	9	1.01941e-14	53.9833
0.888214	1	1	16	4.95207e-16	2.62238
0.888214	1	5	4	5.50146e-15	29.1331
0.888214	1	6	12	3.59282e-15	19.0259
0.888214	1	7	2	6.26961e-15	33.2009
0.888214	1	8	11	1.0284e-15	5.4459
0.888214	1	9	3	3.605e-15	19.0903
0.888214	1	4	1	1.279e-14	67.7295
0.888214	1	3	15	4.62586e-15	24.4964
0.888214	1	2	10	2.13006e-15	11.2798
0.888214	1	10	9	1.96817e-14	104.225
0.889214	1	1	16	2.08434e-16	1.10377
0.889214	1	5	4	3.6655e-15	19.4107
0.889214	1	6	12	9.45167e-16	5.00515
0.889214	1	7	2	3.35776e-15	17.7811
0.889214	1	8	11	1.07237e-15	5.67875
0.889214	1	9	3	4.73311e-15	25.0643
0.889214	1	4	1	1.54014e-14	81.5582
0.889214	1	3	15	4.95556e-15	26.2423
0.889214	1	2	10	3.92845e-15	20.8032
0.889214	1	10	9	1.94108e-14	102.79
0.890214	1	1	16	1.48464e-16	0.786194
0.890214	1	5	4	1.48046e-15	7.83982
0.890214	1	6	12	5.8003e-15	30.7156
0.890214	1	7	2	7.49163e-16	3.96721
0.890214	1	8	11	5.3031e-15	28.0827
0.890214	1	9	3	1.05082e-14	55.6464
0.890214	1	4	1	1.2902e-14	68.3226
0.890214	1	3	15	3.50542e-15	18.563
0.890214	1	2	10	4.95123e-15	26.2193
0.890214	1	10	9	9.96803e-15	52.7859
0.891214	1	1	16	5.4938e-17	0.290925
0.891214	1	5	4	3.05376e-16	1.61713
0.891214	1	6	12	1.44869e-14	76.7159
0.891214	1	7	2	5.60527e-16	2.96828
0.891214	1	8	11	1.01353e-14	53.6715
0.891214	1	9	3	1.89101e-14	100.139
0.891214	1	4	1	6.08934e-15	32.2462
0.891214	1	3	15	1.42178e-15	7.52906
0.891214	1	2	10	4.61481e-15	24.4378
0.891214	1	10	9	4.44072e-15	23.5159
0.892214	1	1	16	1.6933e-17	0.0896689
0.892214	1	5	4	1.08237e-15	5.73174
0.892214	1	6	12	1.64792e-14	87.2661
0.892214	1	7	2	2.80034e-15	14.8292
0.892214	1	8	11	1.0228e-14	54.1627
0.892214	1	9	3	2.3048e-14	122.051
0.892214	1	4	1	8.58173e-16	4.54447
0.892214	1	3	15	1.97717e-16	1.04701
0.892214	1	2	10	3.2519e-15	17.2205
0.892214	1	10	9	6.87041e-15	36.3824
0.893214	1	1	16	3.22756e-16	1.70916
0.893214	1	5	4	2.46818e-15	13.0703
0.893214	1	6	12	8.74053e-15	46.2856
0.893214	1	7	2	5.45081e-15	28.8649
0.893214	1	8	11	6.18552e-15	32.7556
0.893214	1	9	3	1.979e-14	104.798
0.893214	1	4	1	2.30461e-15	12.2041
0.893214	1	3	15	2.19226e-16	1.16092
0.893214	1	2	10	1.72388e-15	9.12883
0.893214	1	10	9	9.00838e-15	47.7041
0.894214	1	1	16	7.58812e-16	4.0183
0.894214	1	5	4	2.33344e-15	12.3568
0.894214	1	6	12	1.04382e-15	5.52757
0.894214	1	7	2	6.15845e-15	32.6122
0.894214	1	8	11	4.47639e-15	23.7048
0.894214	1	9	3	1.45618e-14	77.1125
0.894214	1	4	1	8.55736e-15	45.3157
0.894214	1	3	15	5.98759e-16	3.17074
0.894214	1	2	10	7.46246e-16	3.95176
0.894214	1	10	9	6.26936e-15	33.1996
0.895214	1	1	16	7.57047e-16	4.00896
0.895214	1	5	4	8.32932e-16	4.41081
0.895214	1	6	12	2.34445e-15	12.4151
0.895214	1	7	2	4.45455e-15	23.5892
0.895214	1	8	11	7.97577e-15	42.2359
0.895214	1	9	3	1.47954e-14	78.3494
0.895214	1	4	1	1.263e-14	66.8827
0.895214	1	3	15	5.42679e-16	2.87377
0.895214	1	2	10	5.61746e-16	2.97474
0.895214	1	10	9	3.54846e-15	18.7909
0.896214	1	1	16	2.9738e-16	1.57478
0.896214	1	5	4	1.58875e-16	0.841326
0.896214	1	6	12	7.84755e-15	41.5569
0.896214	1	7	2	2.31252e-15	12.246
0.896214	1	8	11	1.13151e-14	59.9193
0.896214	1	9	3	2.0357e-14	107.801
0.896214	1	4	1	1.02962e-14	54.5235
0.896214	1	3	15	5.59698e-16	2.96389
0.896214	1	2	10	9.6272e-16	5.09811
0.896214	1	10	9	4.37952e-15	23.1918
0.897214	1	1	16	1.91101e-17	0.101198
0.897214	1	5	4	1.0245e-15	5.42527
0.897214	1	6	12	7.35178e-15	38.9315
0.897214	1	7	2	1.79845e-15	9.52371
0.897214	1	8	11	9.52752e-15	50.4532
0.897214	1	9	3	2.38713e-14	126.411
0.897214	1	4	1	4.39861e-15	23.293
0.897214	1	3	15	1.82785e-15	9.67941
0.897214	1	2	10	1.50678e-15	7.97919
0.897214	1	10	9	6.58554e-15	34.8739
0.898214	1	1	16	2.36184e-16	1.25072
0.898214	1	5	4	1.68271e-15	8.91081
0.898214	1	6	12	1.93006e-15	10.2207
0.898214	1	7	2	2.6741e-15	14.1607
0.898214	1	8	11	6.6484e-15	35.2067
0.898214	1	9	3	2.06541e-14	109.374
0.898214	1	4	1	7.32091e-16	3.8768
0.898214	1	3	15	4.34264e-15	22.9965
0.898214	1	2	10	1.77239e-15	9.38575
0.898214	1	10	9	8.74648e-15	46.3172
0.899214	1	1	16	4.71235e-16	2.49544
0.899214	1	5	4	9.77411e-16	5.1759
0.899214	1	6	12	2.21049e-15	11.7057
0.899214	1	7	2	4.02681e-15	21.3241
0.899214	1	8	11	9.21842e-15	48.8163
0.899214	1	9	3	1.33147e-14	70.508
0.899214	1	4	1	1.16723e-15	6.18107
0.899214	1	3	15	6.31976e-15	33.4665
0.899214	1	2	10	1.59782e-15	8.46127
0.899214	1	10	9	1.10352e-14	58.4373
0.900214	1	1	16	3.02612e-16	1.60249
0.900214	1	5	4	9.26351e-17	0.490551
0.900214	1	6	12	1.09811e-14	58.1509
0.900214	1	7	2	6.17586e-15	32.7044
0.900214	1	8	11	1.4747e-14	78.0931
0.900214	1	9	3	7.11751e-15	37.6909
0.900214	1	4	1	2.72853e-15	14.449
0.900214	1	3	15	5.92665e-15	31.3847
0.900214	1	2	10	1.09696e-15	5.80899
0.900214	1	10	9	9.94009e-15	52.6379
0.901214	1	1	16	1.46737e-16	0.777051
0.901214	1	5	4	1.2877e-16	0.681905
0.901214	1	6	12	1.78664e-14	94.612
0.901214	1	7	2	8.49627e-15	44.9922
0.901214	1	8	11	1.46383e-14	77.5172
0.901214	1	9	3	4.08609e-15	21.638
0.901214	1	4	1	2.48486e-15	13.1586
0.901214	1	3	15	3.40233e-15	18.0171
0.901214	1	2	10	5.41784e-16	2.86903
0.901214	1	10	9	3.45244e-15	18.2824
0.902214	1	1	16	6.01316e-16	3.18428
0.902214	1	5	4	3.35278e-16	1.77547
0.902214	1	6	12	1.4537e-14	76.9811
0.902214	1	7	2	7.81802e-15	41.4005
0.902214	1	8	11	8.12503e-15	43.0263
0.902214	1	9	3	2.90367e-15	15.3765
0.902214	1	4	1	9.60661e-16	5.0872
0.902214	1	3	15	8.60365e-16	4.55608
0.902214	1	2	10	2.08547e-16	1.10437
0.902214	1	10	9	8.97587e-16	4.75319
0.903214	1	1	16	1.3803e-15	7.30938
0.903214	1	5	4	1.49484e-16	0.791597
0.903214	1	6	12	6.19396e-15	32.8003
0.903214	1	7	2	3.55428e-15	18.8218
0.903214	1	8	11	4.11972e-15	21.8161
0.903214	1	9	3	3.25434e-15	17.2334
0.903214	1	4	1	1.9227e-16	1.01817
0.903214	1	3	15	8.77411e-18	0.0464635
0.903214	1	2	10	2.39615e-16	1.26888
0.903214	1	10	9	1.35123e-14	71.5545
0.904214	1	1	16	1.56637e-15	8.29474
0.904214	1	5	4	7.89035e-16	4.17835
0.904214	1	6	12	2.54733e-15	13.4895
0.904214	1	7	2	2.49729e-15	13.2245
0.904214	1	8	11	6.95668e-15	36.8393
0.904214	1	9	3	6.89987e-15	36.5384
0.904214	1	4	1	5.57378e-16	2.95161
0.904214	1	3	15	6.20756e-16	3.28723
0.904214	1	2	10	5.67192e-16	3.00358
0.904214	1	10	9	3.3432e-14	177.04
0.905214	1	1	16	8.80244e-16	4.66135
0.905214	1	5	4	2.8061e-15	14.8597
0.905214	1	6	12	4.27729e-15	22.6505
0.905214	1	7	2	1.14736e-14	60.7585
0.905214	1	8	11	9.43071e-15	49.9405
0.905214	1	9	3	1.40507e-14	74.4058
0.905214	1	4	1	9.41597e-16	4.98625
0.905214	1	3	15	1.3367e-15	7.07854
0.905214	1	2	10	9.26828e-16	4.90804
0.905214	1	10	9	3.85605e-14	204.198
0.906214	1	1	16	1.16409e-16	0.616444
0.906214	1	5	4	4.0344e-15	21.3643
0.906214	1	6	12	5.27203e-15	27.9182
0.906214	1	7	2	2.46941e-14	130.768
0.906214	1	8	11	5.75079e-15	30.4534
0.906214	1	9	3	2.09031e-14	110.693
0.906214	1	4	1	9.82236e-16	5.20145
0.906214	1	3	15	1.37327e-15	7.27216
0.906214	1	2	10	1.04716e-15	5.54527
0.906214	1	10	9	2.21798e-14	117.454
0.907214	1	1	16	1.15897e-16	0.613738
0.907214	1	5	4	2.63539e-15	13.9557
0.907214	1	6	12	3.70073e-15	19.5973
0.907214	1	7	2	2.72995e-14	144.565
0.907214	1	8	11	2.14858e-15	11.3778
0.907214	1	9	3	2.25838e-14	119.593
0.907214	1	4	1	1.46187e-15	7.74139
0.907214	1	3	15	1.15076e-15	6.09386
0.907214	1	2	10	8.88176e-16	4.70336
0.907214	1	10	9	3.90309e-15	20.6689
0.908214	1	1	16	7.88063e-16	4.1732
0.908214	1	5	4	5.88447e-16	3.11613
0.908214	1	6	12	3.08357e-15	16.3291
0.908214	1	7	2	1.51959e-14	80.4704
0.908214	1	8	11	6.99781e-15	37.0571
0.908214	1	9	3	1.80908e-14	95.8002
0.908214	1	4	1	2.51266e-15	13.3059
0.908214	1	3	15	1.55348e-15	8.22651
0.908214	1	2	10	6.16171e-16	3.26295
0.908214	1	10	9	2.31093e-15	12.2376
0.909214	1	1	16	1.35796e-15	7.19109
0.909214	1	5	4	1.19418e-15	6.32383
0.909214	1	6	12	4.67059e-15	24.7332
0.909214	1	7	2	2.46924e-15	13.0759
0.909214	1	8	11	1.59068e-14	84.2351
0.909214	1	9	3	1.16294e-14	61.5838
0.909214	1	4	1	3.03911e-15	16.0937
0.909214	1	3	15	3.00438e-15	15.9098
0.909214	1	2	10	4.0177e-16	2.12758
0.909214	1	10	9	1.10381e-14	58.4524
0.910214	1	1	16	1.30721e-15	6.92238
0.910214	1	5	4	3.87077e-15	20.4977
0.910214	1	6	12	6.00026e-15	31.7745
0.910214	1	7	2	2.72361e-15	14.4229
0.910214	1	8	11	1.68193e-14	89.067
0.910214	1	9	3	8.44863e-15	44.7399
0.910214	1	4	1	2.3003e-15	12.1813
0.910214	1	3	15	4.95563e-15	26.2426
0.910214	1	2	10	2.75537e-16	1.45911
0.910214	1	10	9	1.28986e-14	68.305
0.911214	1	1	16	7.81275e-16	4.13726
0.911214	1	5	4	4.8075e-15	25.4582
0.911214	1	6	12	6.5764e-15	34.8255
0.911214	1	7	2	1.0931e-14	57.8853
0.911214	1	8	11	7.93891e-15	42.0407
0.911214	1	9	3	9.54947e-15	50.5694
0.911214	1	4	1	9.9297e-16	5.25829
0.911214	1	3	15	5.95766e-15	31.5489
0.911214	1	2	10	1.96729e-16	1.04178
0.911214	1	10	9	5.90748e-15	31.2832
0.912214	1	1	16	2.45543e-16	1.30028
0.912214	1	5	4	2.78417e-15	14.7436
0.912214	1	6	12	8.6395e-15	45.7507
0.912214	1	7	2	1.2974e-14	68.7043
0.912214	1	8	11	5.97756e-16	3.16543
0.912214	1	9	3	1.11036e-14	58.7994
0.912214	1	4	1	2.25507e-16	1.19418
0.912214	1	3	15	4.78643e-15	25.3467
0.912214	1	2	10	1.42447e-16	0.754333
0.912214	1	10	9	1.35506e-15	7.17575
0.913214	1	1	16	7.74182e-18	0.040997
0.913214	1	5	4	8.21865e-16	4.3522
0.913214	1	6	12	1.14136e-14	60.441
0.913214	1	7	2	8.60928e-15	45.5906
0.913214	1	8	11	2.91541e-15	15.4386
0.913214	1	9	3	9.24421e-15	48.9529
0.913214	1	4	1	9.2775e-17	0.491292
0.913214	1	3	15	2.01889e-15	10.6911
0.913214	1	2	10	8.50637e-17	0.450457
0.913214	1	10	9	3.47872e-15	18.4216
0.914214	1	1	16	6.79186e-17	0.359665
0.914214	1	5	4	1.25099e-15	6.62462
0.914214	1	6	12	1.04224e-14	55.1919
0.914214	1	7	2	1.11279e-14	58.928
0.914214	1	8	11	9.10349e-15	48.2077
0.914214	1	9	3	4.67733e-15	24.7689
0.914214	1	4	1	3.78618e-17	0.200498
0.914214	1	3	15	2.18788e-16	1.1586
0.914214	1	2	10	1.37833e-17	0.0729899
0.914214	1	10	9	5.27851e-15	27.9525
0.915214	1	1	16	2.46931e-16	1.30763
0.915214	1	5	4	2.44401e-15	12.9423
0.915214	1	6	12	4.84403e-15	25.6517
0.915214	1	7	2	2.51785e-14	133.333
0.915214	1	8	11	9.54885e-15	50.5662
0.915214	1	9	3	1.95553e-15	10.3555
0.915214	1	4	1	6.26457e-17	0.331741
0.915214	1	3	15	1.62011e-15	8.57934
0.915214	1	2	10	4.05952e-17	0.214973
0.915214	1	10	9	2.55252e-15	13.5169
0.916214	1	1	16	3.75873e-16	1.99044
0.916214	1	5	4	2.27293e-15	12.0363
0.916214	1	6	12	5.5786e-16	2.95416
0.916214	1	7	2	3.79542e-14	200.987
0.916214	1	8	11	4.28823e-15	22.7084
0.916214	1	9	3	4.29062e-15	22.7211
0.916214	1	4	1	5.85743e-16	3.10181
0.916214	1	3	15	5.65452e-15	29.9436
0.916214	1	2	10	4.29962e-16	2.27687
0.916214	1	10	9	7.51029e-16	3.97709
0.917214	1	1	16	4.24424e-16	2.24755
0.917214	1	5	4	1.51866e-15	8.04208
0.917214	1	6	12	2.6742e-15	14.1613
0.917214	1	7	2	3.7097e-14	196.448
0.917214	1	8	11	5.89854e-16	3.12358
0.917214	1	9	3	9.43144e-15	49.9444
0.917214	1	4	1	1.41142e-15	7.47422
0.917214	1	3	15	9.43541e-15	49.9654
