% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
5.296	1	10	530	7	9	16	903	0	0
5.297	1	9	530	8	3	22	1383	0	0
5.298	1	9	530	9	3	22	1383	0	0
5.299	1	9	530	10	3	22	1383	0	0
5.3	1	8	531	1	11	22	1383	0	0
5.301	1	8	531	2	11	22	1383	0	0
5.302	1	8	531	3	11	22	1383	0	0
5.303	1	8	531	4	11	22	1383	0	0
5.304	1	8	531	5	11	22	1383	0	0
5.305	1	6	531	6	12	18	967	0	0
5.306	1	9	531	7	3	20	1191	0	0
5.307	1	10	531	8	9	14	775	0	0
5.308	1	9	531	9	3	22	1383	0	0
5.309	1	9	531	10	3	22	1383	0	0
5.31	1	8	532	1	11	20	1191	0	0
5.311	1	10	532	2	9	24	1620	0	0
5.312	1	10	532	3	9	24	1620	0	0
5.313	1	10	532	4	9	22	1383	0	0
5.314	1	10	532	5	9	22	1383	0	0
5.315	1	10	532	6	9	22	1383	0	0
5.316	1	10	532	7	9	22	1383	0	0
5.317	1	10	532	8	9	20	1191	0	0
5.318	1	10	532	9	9	20	1191	0	0
5.319	1	10	532	10	9	12	597	0	0
5.32	1	9	533	1	3	22	1383	0	0
5.321	1	6	533	2	12	28	2196	0	0
5.322	1	6	533	3	12	28	2196	0	0
5.323	1	10	533	4	9	20	1191	0	0
5.324	1	10	533	5	9	20	1191	0	0
5.325	1	10	533	6	9	18	967	0	0
5.326	1	10	533	7	9	18	967	0	0
5.327	1	10	533	8	9	12	597	0	0
5.328	1	9	533	9	3	18	967	0	0
5.329	1	10	533	10	9	20	1191	0	0
5.33	1	10	534	1	9	20	1191	0	0
5.331	1	10	534	2	9	16	903	0	0
5.332	1	10	534	3	9	16	903	0	0
5.333	1	10	534	4	9	18	967	0	0
5.334	1	10	534	5	9	18	967	0	0
5.335	1	9	534	6	3	20	1191	0	0
5.336	1	8	534	7	11	22	1383	0	0
5.337	1	10	534	8	9	16	903	0	0
5.338	1	10	534	9	9	16	903	0	0
5.339	1	10	534	10	9	20	1191	0	0
5.34	1	10	535	1	9	20	1191	0	0
5.341	1	10	535	2	9	22	1383	0	0
5.342	1	10	535	3	9	22	1383	0	0
5.343	1	10	535	4	9	16	903	0	0
5.344	1	10	535	5	9	16	903	0	0
5.345	1	8	535	6	11	20	1191	0	0
5.346	1	7	535	7	2	22	1383	0	0
5.347	1	7	535	8	2	22	1383	0	0
5.348	1	8	535	9	11	20	1191	0	0
5.349	1	10	535	10	9	18	967	0	0
5.35	1	10	536	1	9	18	967	0	0
5.351	1	10	536	2	9	20	1191	0	0
5.352	1	10	536	3	9	20	1191	0	0
5.353	1	6	536	4	12	22	1383	0	0
5.354	1	9	536	5	3	24	1620	0	0
5.355	1	10	536	6	9	22	1383	0	0
5.356	1	10	536	7	9	22	1383	0	0
5.357	1	9	536	8	3	24	1620	0	0
5.358	1	10	536	9	9	18	967	0	0
5.359	1	6	536	10	12	22	1383	0	0
5.36	1	6	537	1	12	22	1383	0	0
5.361	1	10	537	2	9	18	967	0	0
5.362	1	10	537	3	9	18	967	0	0
5.363	1	10	537	4	9	22	1383	0	0
5.364	1	10	537	5	9	22	1383	0	0
5.365	1	10	537	6	9	22	1383	0	0
5.366	1	10	537	7	9	22	1383	0	0
5.367	1	10	537	8	9	18	967	0	0
5.368	1	10	537	9	9	18	967	0	0
5.369	1	10	537	10	9	20	1191	0	0
5.37	1	10	538	1	9	20	1191	0	0
5.371	1	10	538	2	9	24	1620	0	0
5.372	1	10	538	3	9	24	1620	0	0
5.373	1	10	538	4	9	22	1383	0	0
5.374	1	10	538	5	9	22	1383	0	0
5.375	1	8	538	6	11	22	1383	0	0
5.376	1	8	538	7	11	22	1383	0	0
5.377	1	10	538	8	9	18	967	0	0
5.378	1	10	538	9	9	18	967	0	0
5.379	1	10	538	10	9	20	1191	0	0
5.38	1	10	539	1	9	20	1191	0	0
5.381	1	10	539	2	9	16	903	0	0
5.382	1	10	539	3	9	16	903	0	0
5.383	1	10	539	4	9	18	967	0	0
5.384	1	10	539	5	9	18	967	0	0
5.385	1	10	539	6	9	18	967	0	0
5.386	1	10	539	7	9	18	967	0	0
5.387	1	10	539	8	9	14	775	0	0
5.388	1	10	539	9	9	14	775	0	0
5.389	1	8	539	10	11	22	1383	0	0
5.39	1	8	540	1	11	22	1383	0	0
5.391	1	10	540	2	9	14	775	0	0
5.392	1	10	540	3	9	14	775	0	0
5.393	1	10	540	4	9	14	775	0	0
5.394	1	10	540	5	9	14	775	0	0
5.395	1	10	540	6	9	18	967	0	0
5.396	1	10	540	7	9	18	967	0	0
5.397	1	10	540	8	9	18	967	0	0
5.398	1	10	540	9	9	18	967	0	0
5.399	1	7	540	10	2	22	1383	0	0
5.4	1	7	541	1	2	24	1620	0	0
5.401	1	7	541	2	2	24	1620	0	0
5.402	1	9	541	3	3	20	1191	0	0
5.403	1	10	541	4	9	18	967	0	0
5.404	1	10	541	5	9	18	967	0	0
5.405	1	10	541	6	9	18	967	0	0
5.406	1	10	541	7	9	18	967	0	0
5.407	1	9	541	8	3	22	1383	0	0
5.408	1	8	541	9	11	24	1620	0	0
5.409	1	10	541	10	9	18	967	0	0
5.41	1	10	542	1	9	18	967	0	0
5.411	1	10	542	2	9	22	1383	0	0
5.412	1	10	542	3	9	22	1383	0	0
5.413	1	10	542	4	9	22	1383	0	0
5.414	1	10	542	5	9	22	1383	0	0
5.415	1	10	542	6	9	22	1383	0	0
5.416	1	10	542	7	9	22	1383	0	0
5.417	1	10	542	8	9	22	1383	0	0
5.418	1	10	542	9	9	22	1383	0	0
5.419	1	10	542	10	9	16	903	0	0
5.42	1	10	543	1	9	16	903	0	0
5.421	1	10	543	2	9	14	775	0	0
5.422	1	10	543	3	9	14	775	0	0
5.423	1	10	543	4	9	20	1191	0	0
5.424	1	10	543	5	9	20	1191	0	0
5.425	1	10	543	6	9	22	1383	0	0
5.426	1	10	543	7	9	22	1383	0	0
5.427	1	10	543	8	9	20	1191	0	0
5.428	1	10	543	9	9	20	1191	0	0
5.429	1	10	543	10	9	18	967	0	0
5.43	1	9	544	1	3	24	1620	0	0
5.431	1	9	544	2	3	24	1620	0	0
5.432	1	10	544	3	9	16	903	0	0
5.433	1	9	544	4	3	20	1191	0	0
5.434	1	9	544	5	3	20	1191	0	0
5.435	1	10	544	6	9	18	967	0	0
5.436	1	10	544	7	9	18	967	0	0
5.437	1	10	544	8	9	22	1383	0	0
5.438	1	10	544	9	9	22	1383	0	0
5.439	1	10	544	10	9	20	1191	0	0
5.44	1	10	545	1	9	20	1191	0	0
5.441	1	9	545	2	3	20	1191	0	0
5.442	1	9	545	3	3	20	1191	0	0
5.443	1	10	545	4	9	20	1191	0	0
5.444	1	10	545	5	9	20	1191	0	0
5.445	1	10	545	6	9	14	775	0	0
5.446	1	10	545	7	9	14	775	0	0
5.447	1	10	545	8	9	20	1191	0	0
5.448	1	10	545	9	9	20	1191	0	0
5.449	1	10	545	10	9	22	1383	0	0
5.45	1	10	546	1	9	22	1383	0	0
5.451	1	10	546	2	9	14	775	0	0
5.452	1	10	546	3	9	14	775	0	0
5.453	1	8	546	4	11	22	1383	0	0
5.454	1	8	546	5	11	22	1383	0	0
5.455	1	8	546	6	11	24	1620	0	0
5.456	1	8	546	7	11	24	1620	0	0
5.457	1	8	546	8	11	26	1836	0	0
5.458	1	8	546	9	11	26	1836	0	0
5.459	1	8	546	10	11	24	1620	0	0
5.46	1	9	547	1	3	22	1383	0	0
5.461	1	9	547	2	3	22	1383	0	0
5.462	1	9	547	3	3	20	1191	0	0
5.463	1	9	547	4	3	20	1191	0	0
5.464	1	7	547	5	2	22	1383	0	0
5.465	1	10	547	6	9	14	775	0	0
5.466	1	10	547	7	9	14	775	0	0
5.467	1	10	547	8	9	14	775	0	0
5.468	1	10	547	9	9	14	775	0	0
5.469	1	6	547	10	12	20	1191	0	0
5.47	1	9	548	1	3	20	1191	0	0
5.471	1	10	548	2	9	20	1191	0	0
5.472	1	10	548	3	9	20	1191	0	0
5.473	1	10	548	4	9	16	903	0	0
5.474	1	10	548	5	9	16	903	0	0
5.475	1	9	548	6	3	16	903	0	0
5.476	1	3	548	7	15	22	1383	0	0
5.477	1	4	548	8	1	20	1191	0	0
5.478	1	9	548	9	3	18	967	0	0
5.479	1	10	548	10	9	22	1383	0	0
5.48	1	10	549	1	9	22	1383	0	0
5.481	1	10	549	2	9	24	1620	0	0
5.482	1	10	549	3	9	24	1620	0	0
5.483	1	10	549	4	9	18	967	0	0
5.484	1	10	549	5	9	18	967	0	0
5.485	1	10	549	6	9	14	775	0	0
5.486	1	10	549	7	9	14	775	0	0
5.487	1	10	549	8	9	18	967	0	0
5.488	1	10	549	9	9	18	967	0	0
5.489	1	10	549	10	9	14	775	0	0
5.49	1	10	550	1	9	14	775	0	0
5.491	1	8	550	2	11	14	775	0	0
5.492	1	7	550	3	2	22	1383	0	0
5.493	1	10	550	4	9	14	775	0	0
5.494	1	10	550	5	9	14	775	0	0
5.495	1	10	550	6	9	12	597	0	0
5.496	1	7	550	7	2	22	1383	0	0
5.497	1	8	550	8	11	22	1383	0	0
5.498	1	9	550	9	3	24	1620	0	0
5.499	1	9	550	10	3	24	1620	0	0
5.5	1	9	551	1	3	22	1383	0	0
5.501	1	9	551	2	3	22	1383	0	0
5.502	1	8	551	3	11	18	967	0	0
5.503	1	10	551	4	9	18	967	0	0
5.504	1	10	551	5	9	18	967	0	0
5.505	1	10	551	6	9	20	1191	0	0
5.506	1	10	551	7	9	20	1191	0	0
5.507	1	10	551	8	9	22	1383	0	0
5.508	1	10	551	9	9	22	1383	0	0
5.509	1	9	551	10	3	22	1383	0	0
5.51	1	9	552	1	3	24	1620	0	0
5.511	1	10	552	2	9	22	1383	0	0
5.512	1	10	552	3	9	22	1383	0	0
5.513	1	10	552	4	9	20	1191	0	0
5.514	1	10	552	5	9	20	1191	0	0
5.515	1	9	552	6	3	18	967	0	0
5.516	1	9	552	7	3	14	775	0	0
5.517	1	10	552	8	9	22	1383	0	0
5.518	1	10	552	9	9	22	1383	0	0
5.519	1	9	552	10	3	20	1191	0	0
5.52	1	8	553	1	11	18	967	0	0
5.521	1	10	553	2	9	26	1836	0	0
5.522	1	10	553	3	9	26	1836	0	0
5.523	1	10	553	4	9	28	2196	0	0
5.524	1	10	553	5	9	28	2196	0	0
5.525	1	10	553	6	9	22	1383	0	0
5.526	1	10	553	7	9	22	1383	0	0
5.527	1	10	553	8	9	26	1836	0	0
5.528	1	10	553	9	9	26	1836	0	0
5.529	1	10	553	10	9	24	1620	0	0
5.53	1	10	554	1	9	24	1620	0	0
5.531	1	10	554	2	9	18	967	0	0
5.532	1	10	554	3	9	18	967	0	0
5.533	1	10	554	4	9	20	1191	0	0
5.534	1	10	554	5	9	20	1191	0	0
5.535	1	10	554	6	9	18	967	0	0
5.536	1	10	554	7	9	18	967	0	0
5.537	1	7	554	8	2	22	1383	0	0
5.538	1	7	554	9	2	24	1620	0	0
5.539	1	7	554	10	2	24	1620	0	0
5.54	1	8	555	1	11	22	1383	0	0
5.541	1	10	555	2	9	18	967	0	0
5.542	1	10	555	3	9	18	967	0	0
5.543	1	10	555	4	9	22	1383	0	0
5.544	1	10	555	5	9	22	1383	0	0
5.545	1	10	555	6	9	24	1620	0	0
5.546	1	10	555	7	9	24	1620	0	0
5.547	1	10	555	8	9	22	1383	0	0
5.548	1	10	555	9	9	22	1383	0	0
5.549	1	10	555	10	9	18	967	0	0
5.55	1	10	556	1	9	18	967	0	0
5.551	1	10	556	2	9	14	775	0	0
5.552	1	10	556	3	9	14	775	0	0
5.553	1	10	556	4	9	20	1191	0	0
5.554	1	10	556	5	9	20	1191	0	0
5.555	1	6	556	6	12	22	1383	0	0
5.556	1	6	556	7	12	22	1383	0	0
5.557	1	10	556	8	9	20	1191	0	0
5.558	1	10	556	9	9	20	1191	0	0
5.559	1	10	556	10	9	22	1383	0	0
5.56	1	10	557	1	9	22	1383	0	0
5.561	1	8	557	2	11	24	1620	0	0
5.562	1	8	557	3	11	24	1620	0	0
5.563	1	10	557	4	9	24	1620	0	0
5.564	1	10	557	5	9	24	1620	0	0
5.565	1	10	557	6	9	22	1383	0	0
5.566	1	10	557	7	9	22	1383	0	0
5.567	1	10	557	8	9	14	775	0	0
5.568	1	10	557	9	9	14	775	0	0
5.569	1	10	557	10	9	22	1383	0	0
5.57	1	10	558	1	9	22	1383	0	0
5.571	1	10	558	2	9	26	1836	0	0
5.572	1	10	558	3	9	26	1836	0	0
5.573	1	10	558	4	9	18	967	0	0
5.574	1	10	558	5	9	18	967	0	0
5.575	1	10	558	6	9	22	1383	0	0
5.576	1	10	558	7	9	22	1383	0	0
5.577	1	10	558	8	9	22	1383	0	0
5.578	1	10	558	9	9	22	1383	0	0
5.579	1	10	558	10	9	20	1191	0	0
5.58	1	10	559	1	9	20	1191	0	0
5.581	1	10	559	2	9	22	1383	0	0
5.582	1	10	559	3	9	22	1383	0	0
5.583	1	10	559	4	9	24	1620	0	0
5.584	1	10	559	5	9	24	1620	0	0
5.585	1	10	559	6	9	24	1620	0	0
5.586	1	10	559	7	9	24	1620	0	0
5.587	1	10	559	8	9	18	967	0	0
5.588	1	10	559	9	9	18	967	0	0
5.589	1	10	559	10	9	22	1383	0	0
5.59	1	10	560	1	9	22	1383	0	0
5.591	1	10	560	2	9	20	1191	0	0
5.592	1	10	560	3	9	20	1191	0	0
5.593	1	10	560	4	9	28	2196	0	0
5.594	1	10	560	5	9	28	2196	0	0
5.595	1	10	560	6	9	22	1383	0	0
5.596	1	10	560	7	9	22	1383	0	0
5.597	1	10	560	8	9	22	1383	0	0
5.598	1	10	560	9	9	22	1383	0	0
5.599	1	10	560	10	9	22	1383	0	0
5.6	1	10	561	1	9	22	1383	0	0
5.601	1	8	561	2	11	20	1191	0	0
5.602	1	8	561	3	11	20	1191	0	0
5.603	1	10	561	4	9	18	967	0	0
5.604	1	10	561	5	9	18	967	0	0
5.605	1	10	561	6	9	20	1191	0	0
5.606	1	10	561	7	9	20	1191	0	0
5.607	1	10	561	8	9	20	1191	0	0
5.608	1	10	561	9	9	20	1191	0	0
5.609	1	10	561	10	9	14	775	0	0
5.61	1	10	562	1	9	14	775	0	0
5.611	1	10	562	2	9	22	1383	0	0
5.612	1	10	562	3	9	22	1383	0	0
5.613	1	9	562	4	3	20	1191	0	0
5.614	1	9	562	5	3	18	967	0	0
5.615	1	10	562	6	9	24	1620	0	0
5.616	1	10	562	7	9	24	1620	0	0
5.617	1	10	562	8	9	22	1383	0	0
5.618	1	10	562	9	9	22	1383	0	0
5.619	1	10	562	10	9	20	1191	0	0
5.62	1	10	563	1	9	20	1191	0	0
5.621	1	10	563	2	9	24	1620	0	0
5.622	1	10	563	3	9	24	1620	0	0
5.623	1	10	563	4	9	20	1191	0	0
5.624	1	10	563	5	9	20	1191	0	0
5.625	1	10	563	6	9	14	775	0	0
5.626	1	10	563	7	9	14	775	0	0
5.627	1	10	563	8	9	20	1191	0	0
5.628	1	10	563	9	9	20	1191	0	0
5.629	1	10	563	10	9	24	1620	0	0
5.63	1	10	564	1	9	24	1620	0	0
5.631	1	10	564	2	9	22	1383	0	0
5.632	1	10	564	3	9	22	1383	0	0
5.633	1	8	564	4	11	16	903	0	0
5.634	1	9	564	5	3	20	1191	0	0
5.635	1	9	564	6	3	20	1191	0	0
5.636	1	9	564	7	3	24	1620	0	0
5.637	1	10	564	8	9	20	1191	0	0
5.638	1	10	564	9	9	20	1191	0	0
5.639	1	9	564	10	3	24	1620	0	0
5.64	1	10	565	1	9	16	903	0	0
5.641	1	10	565	2	9	20	1191	0	0
5.642	1	10	565	3	9	20	1191	0	0
5.643	1	10	565	4	9	24	1620	0	0
5.644	1	10	565	5	9	24	1620	0	0
5.645	1	10	565	6	9	14	775	0	0
5.646	1	10	565	7	9	14	775	0	0
5.647	1	10	565	8	9	18	967	0	0
5.648	1	9	565	9	3	24	1620	0	0
5.649	1	10	565	10	9	22	1383	0	0
5.65	1	10	566	1	9	22	1383	0	0
5.651	1	9	566	2	3	22	1383	0	0
5.652	1	10	566	3	9	12	597	0	0
5.653	1	9	566	4	3	14	775	0	0
5.654	1	9	566	5	3	18	967	0	0
5.655	1	10	566	6	9	18	967	0	0
5.656	1	10	566	7	9	18	967	0	0
5.657	1	10	566	8	9	22	1383	0	0
5.658	1	10	566	9	9	22	1383	0	0
5.659	1	10	566	10	9	22	1383	0	0
5.66	1	10	567	1	9	22	1383	0	0
5.661	1	10	567	2	9	16	903	0	0
5.662	1	10	567	3	9	16	903	0	0
5.663	1	8	567	4	11	20	1191	0	0
5.664	1	9	567	5	3	24	1620	0	0
5.665	1	10	567	6	9	22	1383	0	0
5.666	1	10	567	7	9	22	1383	0	0
5.667	1	10	567	8	9	22	1383	0	0
5.668	1	10	567	9	9	22	1383	0	0
5.669	1	10	567	10	9	20	1191	0	0
5.67	1	10	568	1	9	20	1191	0	0
5.671	1	9	568	2	3	26	1836	0	0
5.672	1	9	568	3	3	26	1836	0	0
5.673	1	9	568	4	3	26	1836	0	0
5.674	1	10	568	5	9	18	967	0	0
5.675	1	10	568	6	9	20	1191	0	0
5.676	1	10	568	7	9	20	1191	0	0
5.677	1	10	568	8	9	18	967	0	0
5.678	1	10	568	9	9	18	967	0	0
5.679	1	10	568	10	9	18	967	0	0
5.68	1	9	569	1	3	24	1620	0	0
5.681	1	9	569	2	3	24	1620	0	0
5.682	1	10	569	3	9	16	903	0	0
5.683	1	9	569	4	3	22	1383	0	0
5.684	1	10	569	5	9	14	775	0	0
5.685	1	10	569	6	9	16	903	0	0
5.686	1	10	569	7	9	16	903	0	0
5.687	1	9	569	8	3	20	1191	0	0
5.688	1	10	569	9	9	12	597	0	0
5.689	1	10	569	10	9	18	967	0	0
5.69	1	9	570	1	3	24	1620	0	0
5.691	1	10	570	2	9	24	1620	0	0
5.692	1	10	570	3	9	24	1620	0	0
5.693	1	10	570	4	9	24	1620	0	0
5.694	1	10	570	5	9	24	1620	0	0
5.695	1	10	570	6	9	20	1191	0	0
5.696	1	10	570	7	9	20	1191	0	0
5.697	1	10	570	8	9	18	967	0	0
5.698	1	10	570	9	9	18	967	0	0
5.699	1	8	570	10	11	24	1620	0	0
5.7	1	8	571	1	11	24	1620	0	0
5.701	1	10	571	2	9	20	1191	0	0
5.702	1	10	571	3	9	20	1191	0	0
5.703	1	8	571	4	11	22	1383	0	0
5.704	1	9	571	5	3	20	1191	0	0
5.705	1	10	571	6	9	22	1383	0	0
5.706	1	10	571	7	9	22	1383	0	0
5.707	1	10	571	8	9	22	1383	0	0
5.708	1	10	571	9	9	22	1383	0	0
5.709	1	9	571	10	3	20	1191	0	0
5.71	1	9	572	1	3	22	1383	0	0
5.711	1	9	572	2	3	22	1383	0	0
5.712	1	10	572	3	9	14	775	0	0
5.713	1	9	572	4	3	18	967	0	0
5.714	1	10	572	5	9	12	597	0	0
5.715	1	10	572	6	9	20	1191	0	0
5.716	1	10	572	7	9	20	1191	0	0
5.717	1	5	572	8	4	18	967	0	0
5.718	1	7	572	9	2	18	967	0	0
5.719	1	10	572	10	9	18	967	0	0
5.72	1	10	573	1	9	18	967	0	0
5.721	1	9	573	2	3	22	1383	0	0
5.722	1	9	573	3	3	20	1191	0	0
5.723	1	10	573	4	9	18	967	0	0
5.724	1	10	573	5	9	18	967	0	0
5.725	1	10	573	6	9	18	967	0	0
5.726	1	10	573	7	9	18	967	0	0
5.727	1	10	573	8	9	18	967	0	0
5.728	1	10	573	9	9	18	967	0	0
5.729	1	10	573	10	9	20	1191	0	0
5.73	1	10	574	1	9	20	1191	0	0
5.731	1	10	574	2	9	10	469	0	0
5.732	1	9	574	3	3	20	1191	0	0
5.733	1	9	574	4	3	20	1191	0	0
5.734	1	9	574	5	3	18	967	0	0
5.735	1	10	574	6	9	14	775	0	0
5.736	1	10	574	7	9	14	775	0	0
5.737	1	10	574	8	9	18	967	0	0
5.738	1	10	574	9	9	18	967	0	0
5.739	1	9	574	10	3	22	1383	0	0
5.74	1	6	575	1	12	24	1620	0	0
5.741	1	7	575	2	2	22	1383	0	0
5.742	1	9	575	3	3	18	967	0	0
5.743	1	10	575	4	9	20	1191	0	0
5.744	1	10	575	5	9	20	1191	0	0
5.745	1	10	575	6	9	20	1191	0	0
5.746	1	10	575	7	9	20	1191	0	0
5.747	1	10	575	8	9	20	1191	0	0
5.748	1	10	575	9	9	20	1191	0	0
5.749	1	10	575	10	9	20	1191	0	0
5.75	1	10	576	1	9	20	1191	0	0
5.751	1	10	576	2	9	20	1191	0	0
5.752	1	10	576	3	9	20	1191	0	0
5.753	1	10	576	4	9	16	903	0	0
5.754	1	10	576	5	9	16	903	0	0
5.755	1	10	576	6	9	14	775	0	0
5.756	1	9	576	7	3	22	1383	0	0
5.757	1	9	576	8	3	22	1383	0	0
5.758	1	9	576	9	3	18	967	0	0
5.759	1	9	576	10	3	18	967	0	0
5.76	1	3	577	1	15	20	1191	0	0
5.761	1	10	577	2	9	12	597	0	0
5.762	1	10	577	3	9	12	597	0	0
5.763	1	10	577	4	9	14	775	0	0
5.764	1	10	577	5	9	14	775	0	0
5.765	1	9	577	6	3	20	1191	0	0
5.766	1	8	577	7	11	18	967	0	0
5.767	1	10	577	8	9	14	775	0	0
5.768	1	10	577	9	9	14	775	0	0
5.769	1	7	577	10	2	22	1383	0	0
5.77	1	7	578	1	2	16	903	0	0
5.771	1	10	578	2	9	18	967	0	0
5.772	1	10	578	3	9	18	967	0	0
5.773	1	10	578	4	9	26	1836	0	0
5.774	1	10	578	5	9	26	1836	0	0
5.775	1	10	578	6	9	22	1383	0	0
5.776	1	10	578	7	9	22	1383	0	0
5.777	1	9	578	8	3	22	1383	0	0
5.778	1	7	578	9	2	22	1383	0	0
5.779	1	10	578	10	9	22	1383	0	0
5.78	1	10	579	1	9	22	1383	0	0
5.781	1	10	579	2	9	20	1191	0	0
5.782	1	10	579	3	9	20	1191	0	0
5.783	1	7	579	4	2	22	1383	0	0
5.784	1	9	579	5	3	20	1191	0	0
5.785	1	9	579	6	3	20	1191	0	0
5.786	1	8	579	7	11	20	1191	0	0
5.787	1	10	579	8	9	14	775	0	0
5.788	1	9	579	9	3	22	1383	0	0
5.789	1	9	579	10	3	22	1383	0	0
5.79	1	9	580	1	3	26	1836	0	0
5.791	1	9	580	2	3	26	1836	0	0
5.792	1	10	580	3	9	16	903	0	0
5.793	1	10	580	4	9	20	1191	0	0
5.794	1	10	580	5	9	20	1191	0	0
5.795	1	10	580	6	9	20	1191	0	0
5.796	1	10	580	7	9	20	1191	0	0
5.797	1	10	580	8	9	18	967	0	0
5.798	1	10	580	9	9	18	967	0	0
5.799	1	9	580	10	3	20	1191	0	0
5.8	1	9	581	1	3	20	1191	0	0
5.801	1	10	581	2	9	20	1191	0	0
5.802	1	10	581	3	9	20	1191	0	0
5.803	1	10	581	4	9	14	775	0	0
5.804	1	10	581	5	9	14	775	0	0
5.805	1	8	581	6	11	20	1191	0	0
5.806	1	8	581	7	11	20	1191	0	0
5.807	1	10	581	8	9	18	967	0	0
5.808	1	10	581	9	9	18	967	0	0
5.809	1	9	581	10	3	20	1191	0	0
5.81	1	6	582	1	12	24	1620	0	0
5.811	1	6	582	2	12	24	1620	0	0
5.812	1	6	582	3	12	24	1620	0	0
5.813	1	5	582	4	4	24	1620	0	0
5.814	1	9	582	5	3	18	967	0	0
5.815	1	9	582	6	3	18	967	0	0
5.816	1	9	582	7	3	20	1191	0	0
5.817	1	10	582	8	9	20	1191	0	0
5.818	1	10	582	9	9	20	1191	0	0
5.819	1	10	582	10	9	26	1836	0	0
5.82	1	10	583	1	9	26	1836	0	0
5.821	1	10	583	2	9	24	1620	0	0
5.822	1	10	583	3	9	24	1620	0	0
5.823	1	10	583	4	9	18	967	0	0
5.824	1	10	583	5	9	18	967	0	0
5.825	1	10	583	6	9	20	1191	0	0
5.826	1	10	583	7	9	20	1191	0	0
5.827	1	10	583	8	9	16	903	0	0
5.828	1	10	583	9	9	16	903	0	0
5.829	1	10	583	10	9	18	967	0	0
5.83	1	10	584	1	9	18	967	0	0
5.831	1	10	584	2	9	24	1620	0	0
5.832	1	10	584	3	9	24	1620	0	0
5.833	1	10	584	4	9	22	1383	0	0
5.834	1	10	584	5	9	22	1383	0	0
5.835	1	10	584	6	9	14	775	0	0
5.836	1	10	584	7	9	14	775	0	0
5.837	1	10	584	8	9	20	1191	0	0
5.838	1	10	584	9	9	20	1191	0	0
5.839	1	10	584	10	9	20	1191	0	0
5.84	1	10	585	1	9	20	1191	0	0
5.841	1	10	585	2	9	18	967	0	0
5.842	1	10	585	3	9	18	967	0	0
5.843	1	8	585	4	11	22	1383	0	0
5.844	1	8	585	5	11	22	1383	0	0
5.845	1	10	585	6	9	14	775	0	0
5.846	1	10	585	7	9	14	775	0	0
5.847	1	10	585	8	9	24	1620	0	0
5.848	1	10	585	9	9	24	1620	0	0
5.849	1	10	585	10	9	24	1620	0	0
5.85	1	10	586	1	9	24	1620	0	0
5.851	1	10	586	2	9	20	1191	0	0
5.852	1	10	586	3	9	20	1191	0	0
5.853	1	10	586	4	9	26	1836	0	0
5.854	1	10	586	5	9	26	1836	0	0
5.855	1	10	586	6	9	26	1836	0	0
5.856	1	10	586	7	9	26	1836	0	0
5.857	1	10	586	8	9	14	775	0	0
5.858	1	9	586	9	3	22	1383	0	0
5.859	1	10	586	10	9	18	967	0	0
5.86	1	10	587	1	9	18	967	0	0
5.861	1	10	587	2	9	22	1383	0	0
5.862	1	10	587	3	9	22	1383	0	0
5.863	1	10	587	4	9	24	1620	0	0
5.864	1	10	587	5	9	24	1620	0	0
5.865	1	10	587	6	9	22	1383	0	0
5.866	1	10	587	7	9	22	1383	0	0
5.867	1	10	587	8	9	14	775	0	0
5.868	1	10	587	9	9	14	775	0	0
5.869	1	10	587	10	9	20	1191	0	0
5.87	1	10	588	1	9	20	1191	0	0
5.871	1	10	588	2	9	18	967	0	0
5.872	1	10	588	3	9	18	967	0	0
5.873	1	10	588	4	9	26	1836	0	0
5.874	1	10	588	5	9	26	1836	0	0
5.875	1	10	588	6	9	22	1383	0	0
5.876	1	10	588	7	9	22	1383	0	0
5.877	1	9	588	8	3	22	1383	0	0
5.878	1	8	588	9	11	24	1620	0	0
5.879	1	10	588	10	9	20	1191	0	0
5.88	1	10	589	1	9	20	1191	0	0
5.881	1	10	589	2	9	14	775	0	0
5.882	1	7	589	3	2	26	1836	0	0
5.883	1	10	589	4	9	18	967	0	0
5.884	1	10	589	5	9	18	967	0	0
5.885	1	10	589	6	9	18	967	0	0
5.886	1	10	589	7	9	18	967	0	0
5.887	1	10	589	8	9	20	1191	0	0
5.888	1	10	589	9	9	20	1191	0	0
5.889	1	10	589	10	9	22	1383	0	0
5.89	1	10	590	1	9	22	1383	0	0
5.891	1	10	590	2	9	20	1191	0	0
5.892	1	10	590	3	9	20	1191	0	0
5.893	1	10	590	4	9	22	1383	0	0
5.894	1	10	590	5	9	22	1383	0	0
5.895	1	7	590	6	2	28	2196	0	0
5.896	1	10	590	7	9	18	967	0	0
5.897	1	9	590	8	3	20	1191	0	0
5.898	1	8	590	9	11	20	1191	0	0
5.899	1	8	590	10	11	24	1620	0	0
5.9	1	8	591	1	11	24	1620	0	0
5.901	1	8	591	2	11	22	1383	0	0
5.902	1	8	591	3	11	22	1383	0	0
5.903	1	10	591	4	9	22	1383	0	0
5.904	1	10	591	5	9	22	1383	0	0
5.905	1	10	591	6	9	20	1191	0	0
5.906	1	10	591	7	9	20	1191	0	0
5.907	1	10	591	8	9	22	1383	0	0
5.908	1	10	591	9	9	22	1383	0	0
5.909	1	10	591	10	9	24	1620	0	0
5.91	1	10	592	1	9	24	1620	0	0
